STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
YT1XN-14;U3524626;2022-10-31 12:55:06;47.2644;20.0492;107;41;20529;Clb=-23.2m/s p=50.4hPa t=-64.3C h=6.1% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 12:55:02;47.2644;20.0489;106;39;20576;Clb=-23.1m/s p=50.1hPa t=-64.2C h=6.1% 403.20MHz Type=RS41-SGP batt=2.6V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 12:54:59;47.2645;20.0486;107;39;20622;Clb=-23.8m/s p=49.6hPa t=-63.9C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:54:57;47.2645;20.0485;106;43;20646;Clb=-23.8m/s p=49.5hPa t=-64.0C h=5.9% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 12:54:56;47.2646;20.0483;112;43;20670;Clb=-23.6m/s p=49.3hPa t=-64.0C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:54:49;47.2647;20.0478;112;39;20764;Clb=-23.4m/s p=48.5hPa t=-63.8C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:54:46;47.2648;20.0476;110;46;20811;Clb=-24.3m/s p=48.2hPa t=-63.9C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 12:54:43;47.2649;20.0473;117;41;20859;Clb=-23.8m/s p=47.8hPa t=-63.9C h=5.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
YT1XN-14;U3524626;2022-10-31 12:54:40;47.2649;20.047;112;44;20906;Clb=-24.1m/s p=47.4hPa t=-64.1C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 12:54:38;47.265;20.0468;115;48;20930;Clb=-24.1m/s p=47.2hPa t=-64.3C h=5.9% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
OM5KV;U3524626;2022-10-31 12:54:33;47.2652;20.0463;113;54;21002;Clb=-23.9m/s p=46.7hPa t=-64.5C h=1.7% 403.200MHz Type=RS41-SGP TxOff=8h25m rdzTTGOsonde
S55HH-14;U3524626;2022-10-31 12:54:32;47.2652;20.0461;114;43;21026;Clb=-23.7m/s p=46.5hPa t=-64.4C h=6.1% 403.20MHz Type=RS41-SGP TxOff=8h24m batt=2.7V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:54:31;47.2653;20.046;119;44;21049;Clb=-24.1m/s p=46.3hPa t=-64.5C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:54:30;47.2653;20.0458;114;41;21074;Clb=-24.6m/s p=46.1hPa t=-64.5C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:54:29;47.2653;20.0458;114;43;21074;Clb=-24.6m/s p=46.1hPa t=-64.5C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:54:26;47.2654;20.0455;117;41;21123;Clb=-24.2m/s p=45.7hPa t=-64.8C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:54:22;47.2655;20.0451;116;39;21195;Clb=-24.2m/s p=45.2hPa t=-64.7C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:54:21;47.2655;20.0451;116;39;21195;Clb=-24.2m/s p=45.2hPa t=-64.7C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
YT1XN-14;U3524626;2022-10-31 12:54:15;47.2657;20.0446;117;46;21293;Clb=-24.7m/s p=44.5hPa t=-64.8C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:54:11;47.2658;20.0444;119;43;21343;Clb=-24.9m/s p=44.1hPa t=-64.5C h=6.1% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:54:10;47.2658;20.0444;119;46;21343;Clb=-24.9m/s p=44.1hPa t=-64.5C h=6.1% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 12:54:08;47.2659;20.0441;121;44;21392;Clb=-24.8m/s p=43.8hPa t=-64.2C h=6.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:54:06;47.266;20.044;123;43;21417;Clb=-24.8m/s p=43.6hPa t=-64.1C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:54:01;47.2661;20.0436;121;44;21494;Clb=-24.7m/s p=43.0hPa t=-63.9C h=5.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:59;47.2662;20.0434;118;46;21519;Clb=-25.2m/s p=42.9hPa t=-63.9C h=5.8% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:54;47.2663;20.043;121;46;21595;Clb=-25.6m/s p=42.4hPa t=-63.9C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 12:53:51;47.2664;20.0429;118;46;21621;Clb=-26.0m/s p=42.2hPa t=-63.9C h=1.5% 403.200MHz Type=RS41-SGP TxOff=8h25m rdzTTGOsonde
DIGIM2-14;U3524626;2022-10-31 12:53:50;47.2664;20.0427;123;43;21647;Clb=-25.3m/s p=42.0hPa t=-63.9C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 12:53:45;47.2666;20.0423;125;41;21724;Clb=-25.8m/s p=41.5hPa t=-64.2C h=5.8% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 12:53:41;47.2668;20.0421;131;43;21776;Clb=-25.9m/s p=41.2hPa t=-64.4C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:53:40;47.2668;20.042;128;44;21802;Clb=-26.2m/s p=40.9hPa t=-64.3C h=5.9% 403.20MHz Type=RS41-SGP TxOff=8h25m batt=2.6V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:53:39;47.2669;20.0418;126;39;21828;Clb=-25.8m/s p=40.8hPa t=-64.4C h=5.8% 403.20MHz Type=RS41-SGP TxOff=8h25m batt=2.6V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:35;47.2671;20.0415;134;44;21905;Clb=-26.3m/s p=40.3hPa t=-64.3C h=5.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:53:32;47.2673;20.0413;142;41;21957;Clb=-25.3m/s p=39.9hPa t=-64.2C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:31;47.2674;20.0412;146;43;21983;Clb=-25.9m/s p=39.8hPa t=-64.2C h=5.6% 403.20MHz Type=RS41-SGP TxOff=8h25m batt=2.6V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:53:23;47.2678;20.0407;139;35;22113;Clb=-26.4m/s p=38.9hPa t=-64.3C h=5.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 12:53:21;47.2678;20.0406;139;41;22140;Clb=-25.5m/s p=38.8hPa t=-64.4C h=1.5% 403.200MHz Type=RS41-SGP TxOff=8h25m rdzTTGOsonde
S55HH-14;U3524626;2022-10-31 12:53:20;47.2679;20.0405;144;31;22165;Clb=-25.5m/s p=38.6hPa t=-64.3C h=5.7% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:53:18;47.268;20.0404;145;31;22192;Clb=-26.4m/s p=38.4hPa t=-64.3C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:53:15;47.2681;20.0402;122;30;22269;Clb=-26.2m/s p=37.9hPa t=-64.8C h=5.9% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:13;47.2682;20.0401;122;31;22296;Clb=-26.6m/s p=37.8hPa t=-65.0C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:53:08;47.2682;20.0398;112;30;22376;Clb=-26.6m/s p=37.3hPa t=-65.3C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:53:06;47.2683;20.0396;110;30;22429;Clb=-27.1m/s p=37.0hPa t=-65.2C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:53:00;47.2684;20.0392;104;41;22536;Clb=-27.1m/s p=36.4hPa t=-65.1C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 12:52:59;47.2684;20.039;106;44;22563;Clb=-26.3m/s p=36.2hPa t=-65.1C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:52:57;47.2684;20.0389;115;35;22589;Clb=-26.4m/s p=36.0hPa t=-65.0C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 12:52:54;47.2685;20.0387;110;50;22643;Clb=-27.6m/s p=35.7hPa t=-65.1C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:52:50;47.2686;20.0383;111;54;22724;Clb=-27.6m/s p=35.2hPa t=-65.4C h=6.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:52:49;47.2686;20.0382;103;52;22751;Clb=-27.6m/s p=35.1hPa t=-65.5C h=6.5% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:52:48;47.2687;20.038;103;44;22779;Clb=-27.6m/s p=34.9hPa t=-65.6C h=6.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 12:52:40;47.2688;20.0373;100;56;22888;Clb=-28.2m/s p=34.3hPa t=-65.7C h=1.7% 403.200MHz Type=RS41-SGP TxOff=8h25m rdzTTGOsonde
S55HH-14;U3524626;2022-10-31 12:52:37;47.2688;20.0367;97;65;22972;Clb=-28.3m/s p=33.8hPa t=-65.0C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:52:32;47.2689;20.036;100;65;23056;Clb=-28.5m/s p=33.4hPa t=-64.8C h=6.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 12:52:31;47.2689;20.0357;104;65;23084;Clb=-28.8m/s p=33.1hPa t=-64.6C h=6.3% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:52:30;47.269;20.0355;107;65;23113;Clb=-28.5m/s p=33.0hPa t=-64.3C h=6.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:52:29;47.269;20.0353;111;67;23140;Clb=-28.4m/s p=32.9hPa t=-64.3C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:52:28;47.2691;20.0351;108;65;23169;Clb=-28.7m/s p=32.7hPa t=-64.3C h=6.2% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:52:26;47.2691;20.0348;110;67;23198;Clb=-28.4m/s p=32.6hPa t=-64.4C h=6.3% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:52:21;47.2693;20.0342;113;63;23282;Clb=-29.0m/s p=32.1hPa t=-64.3C h=6.2% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:52:20;47.2694;20.0339;116;61;23311;Clb=-28.5m/s p=31.9hPa t=-64.4C h=6.3% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:52:18;47.2694;20.0337;117;63;23339;Clb=-28.4m/s p=31.8hPa t=-64.4C h=6.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 12:52:16;47.2696;20.0333;117;61;23395;Clb=-29.1m/s p=31.5hPa t=-64.1C h=6.3% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 12:52:12;47.2698;20.0327;121;63;23481;Clb=-28.5m/s p=31.0hPa t=-63.9C h=6.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 12:52:09;47.27;20.0323;121;61;23538;Clb=-29.7m/s p=30.8hPa t=-63.8C h=6.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:52:06;47.2702;20.0317;128;59;23627;Clb=-30.1m/s p=30.3hPa t=-62.9C h=5.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:52:05;47.2702;20.0317;128;61;23627;Clb=-30.1m/s p=30.3hPa t=-62.9C h=5.4% 403.20MHz Type=RS41-SGP TxOff=8h26m batt=2.7V Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:52:04;47.2703;20.0316;130;61;23658;Clb=-30.0m/s p=30.2hPa t=-62.8C h=5.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 12:51:57;47.2709;20.0306;131;54;23835;Clb=-29.7m/s p=29.3hPa t=-61.8C h=4.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 12:51:52;47.2714;20.0298;125;54;23985;Clb=-30.4m/s p=28.7hPa t=-62.7C h=5.0% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:49;47.2716;20.0293;119;54;24076;Clb=-30.5m/s p=28.2hPa t=-63.3C h=5.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 12:51:48;47.2716;20.0293;119;54;24076;Clb=-30.5m/s p=28.2hPa t=-63.4C h=1.2% 403.200MHz Type=RS41-SGP rdzTTGOsonde
OE3OSB-11;U3524626;2022-10-31 12:51:46;47.2718;20.0288;118;54;24167;Clb=-30.9m/s p=27.8hPa t=-63.7C h=5.5% 403.20MHz Type=RS41-SGP azimuth=112 dist=272.766 elevation=3.71 dev=omni
S55HH-14;U3524626;2022-10-31 12:51:42;47.272;20.0282;112;56;24290;Clb=-31.0m/s p=27.2hPa t=-64.0C h=5.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:51:39;47.2721;20.0277;119;57;24383;Clb=-30.7m/s p=26.8hPa t=-64.3C h=5.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:36;47.2723;20.0272;118;56;24475;Clb=-30.8m/s p=26.5hPa t=-64.6C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:33;47.2725;20.0266;112;63;24567;Clb=-30.5m/s p=26.0hPa t=-64.3C h=6.1% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:51:32;47.2726;20.0264;115;65;24597;Clb=-30.7m/s p=25.8hPa t=-64.4C h=6.3% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:51:29;47.2727;20.0258;111;59;24689;Clb=-30.7m/s p=25.5hPa t=-64.5C h=6.6% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
OM5KV;U3524626;2022-10-31 12:51:27;47.2728;20.0256;113;57;24720;Clb=-31.1m/s p=25.5hPa t=-64.6C h=1.5% 403.200MHz Type=RS41-SGP TxOff=8h27m rdzTTGOsonde
OE3OSB-11;U3524626;2022-10-31 12:51:26;47.2729;20.0252;109;70;24782;Clb=-31.7m/s p=25.1hPa t=-64.7C h=6.8% 403.20MHz Type=RS41-SGP FN=7026 Sats=10 powerup=1h57m06s
9A4AM-2;U3524626;2022-10-31 12:51:21;47.2731;20.0242;101;67;24942;Clb=-32.7m/s p=24.5hPa t=-63.9C h=6.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:51:20;47.2731;20.0239;102;70;24975;Clb=-33.4m/s p=24.4hPa t=-63.8C h=6.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:19;47.2732;20.0234;98;72;25040;Clb=-32.8m/s p=24.1hPa t=-63.1C h=6.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:51:18;47.2732;20.0229;101;72;25105;Clb=-32.9m/s p=23.9hPa t=-62.7C h=5.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 12:51:17;47.2733;20.0227;99;78;25138;Clb=-32.8m/s p=23.7hPa t=-62.3C h=5.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
S55HH-14;U3524626;2022-10-31 12:51:13;47.2734;20.0218;103;70;25235;Clb=-33.3m/s p=23.3hPa t=-61.3C h=5.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:51:10;47.2735;20.021;102;69;25336;Clb=-33.9m/s p=23.0hPa t=-60.3C h=4.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:06;47.2736;20.0202;95;67;25436;Clb=-33.9m/s p=22.6hPa t=-60.1C h=4.5% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
HA8BS-14;U3524626;2022-10-31 12:51:05;47.2736;20.0199;96;67;25470;Clb=-34.1m/s p=22.5hPa t=-60.0C h=4.5% 403.20MHz Type=RS41-SGP TxOff=8h27m batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 12:51:03;47.2736;20.0195;96;65;25538;Clb=-34.4m/s p=22.3hPa t=-59.5C h=4.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
YT1XN-14;U3524626;2022-10-31 12:51:02;47.2736;20.019;99;67;25606;Clb=-34.8m/s p=22.0hPa t=-59.7C h=4.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 12:51:00;47.2737;20.0188;99;67;25641;Clb=-34.3m/s p=21.8hPa t=-59.9C h=4.2% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 12:50:59;47.2737;20.0185;98;67;25675;Clb=-34.6m/s p=21.8hPa t=-60.0C h=4.3% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
LOLOKE-1;U3524626;2022-10-31 12:50:57;47.2738;20.0178;101;69;25780;Clb=-36.2m/s t=-60.8C h=1.0% p=21.5hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
HA8BS-14;U3524626;2022-10-31 12:47:06;47.2671;19.6878;108;107;28915;Clb=6.5m/s p=12.8hPa t=-58.1C h=4.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 12:45:36;47.2666;19.8638;80;167;31610;Clb=6.3m/s p=8.3hPa t=-50.5C h=3.2% 403.20MHz Type=RS41-SGP azimuth=114 dist=262.775 elevation=5.58 dev=omni
OE5DXL-11;U3524626;2022-10-31 12:45:34;47.2663;19.862;78;152;31590;Clb=4.7m/s p=8.3hPa t=-50.5C h=3.1% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V elevation=1.06 http://dxlwiki.dl1nux.de
OE3OSB-11;U3524626;2022-10-31 12:45:10;47.2651;19.8494;82;148;31434;Clb=7.6m/s p=8.5hPa t=-50.4C h=3.0% 403.20MHz Type=RS41-SGP FN=6650 Sats=9 powerup=1h50m50s
OE3OSB-11;U3524626;2022-10-31 12:44:50;47.2646;19.8386;88;148;31294;Clb=5.8m/s p=8.7hPa t=-50.8C h=3.1% 403.20MHz Type=RS41-SGP batt=2.6V rssi=61.2dB rx=403200(+2/5) sondemod 1.37
OE3OSB-11;U3524626;2022-10-31 12:44:26;47.2644;19.8256;92;154;31123;Clb=4.9m/s p=8.9hPa t=-51.5C h=3.3% 403.20MHz Type=RS41-SGP azimuth=114 dist=260.250 elevation=5.55 dev=omni
OE3OSB-11;U3524626;2022-10-31 12:44:06;47.2639;19.8144;82;150;30971;Clb=8.7m/s p=9.1hPa t=-51.4C h=3.2% 403.20MHz Type=RS41-SGP FN=6586 Sats=9 powerup=1h49m46s
OE3OSB-11;U3524626;2022-10-31 12:43:46;47.2632;19.8036;86;135;30816;Clb=6.3m/s p=9.4hPa t=-51.9C h=3.3% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V rssi=62.7dB rx=403200(+1/5) sondemod 1.37
OE3OSB-11;U3524626;2022-10-31 12:43:26;47.2626;19.7938;80;124;30658;Clb=8.1m/s p=9.6hPa t=-52.6C h=3.4% 403.20MHz Type=RS41-SGP azimuth=114 dist=258.149 elevation=5.51 dev=omni
OE5DXL-11;U3524626;2022-10-31 12:43:24;47.2625;19.7925;87;122;30637;Clb=8.8m/s p=9.7hPa t=-52.7C h=3.4% calibration 98% 403.20MHz Type=RS41-SGP rssi=47.1dB dev=omni elevation=1.01
OE3OSB-11;U3524626;2022-10-31 12:43:06;47.2623;19.7848;93;122;30503;Clb=7.6m/s p=9.9hPa t=-53.0C h=3.6% 403.20MHz Type=RS41-SGP FN=6526 Sats=9 powerup=1h48m46s
OE5DXL-11;U3524626;2022-10-31 12:42:54;47.2621;19.7787;94;124;30396;Clb=7.4m/s p=10.1hPa t=-52.6C h=3.5% calibration 98% 403.20MHz Type=RS41-SGP rssi=47.2dB dev=omni
OE3OSB-11;U3524626;2022-10-31 12:42:46;47.2622;19.7759;95;126;30348;Clb=6.6m/s p=10.1hPa t=-52.3C h=3.3% 403.20MHz Type=RS41-SGP batt=2.6V rssi=64.2dB rx=403200(+1/5) sondemod 1.37
OE3OSB-11;U3524626;2022-10-31 12:42:26;47.2624;19.7667;87;120;30196;Clb=6.9m/s p=10.4hPa t=-53.2C h=3.6% 403.20MHz Type=RS41-SGP azimuth=115 dist=256.286 elevation=5.46 dev=omni
OE5DXL-11;U3524626;2022-10-31 12:42:22;47.2625;19.7642;97;122;30149;Clb=6.5m/s p=10.4hPa t=-53.1C h=3.6% calibration 98% 403.20MHz Type=RS41-SGP batt=2.7V Sats=9 rx=403200(-1/10) elevation=0.98
OE3OSB-11;U3524626;2022-10-31 12:42:06;47.2627;19.7581;93;122;30044;Clb=6.1m/s p=10.6hPa t=-52.5C h=3.4% 403.20MHz Type=RS41-SGP FN=6466 Sats=9 powerup=1h47m46s
OE3OSB-11;U3524626;2022-10-31 12:41:46;47.2627;19.7491;82;133;29900;Clb=6.3m/s p=10.9hPa t=-52.3C h=3.2% 403.20MHz Type=RS41-SGP batt=2.6V rssi=63.6dB rx=403200(+1/5) sondemod 1.37
9A4AM-2;U3524626;2022-10-31 12:41:14;47.2628;19.7337;90;120;29681;Clb=8.0m/s p=11.3hPa t=-53.5C h=3.4% 403.20MHz Type=RS41-SGP batt=2.6V Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 12:41:06;47.2629;19.7299;99;124;29629;Clb=6.9m/s p=11.4hPa t=-53.6C h=3.3% 403.20MHz Type=RS41-SGP FN=6406 Sats=9 powerup=1h46m46s
OE5DXL-11;U3524626;2022-10-31 12:40:54;47.263;19.7231;98;109;29530;Clb=4.2m/s p=11.5hPa t=-54.8C h=3.6% calibration 98% 403.20MHz Type=RS41-SGP rssi=47.6dB dev=omni tx=20dBm
OE3OSB-11;U3524626;2022-10-31 12:40:46;47.2631;19.721;93;109;29498;Clb=9.1m/s p=11.6hPa t=-55.1C h=3.7% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.6V rssi=62.2dB rx=403200(+1/5) sondemod 1.37
OE3OSB-11;U3524626;2022-10-31 12:40:26;47.2633;19.7131;92;78;29363;Clb=6.4m/s p=11.8hPa t=-55.6C h=3.7% 403.20MHz Type=RS41-SGP azimuth=115 dist=252.555 elevation=5.39 dev=omni
OE5DXL-11;U3524626;2022-10-31 12:40:14;47.2638;19.708;99;109;29269;Clb=7.8m/s p=12.1hPa t=-56.3C h=4.0% calibration 98% 403.20MHz Type=RS41-SGP rssi=47.9dB dev=omni rx=403200(-1/10) elevation=0.93
OE5DXL-11;U3524626;2022-10-31 12:39:40;47.2662;19.6948;105;109;29038;Clb=6.2m/s p=12.5hPa calibration 90% Type=RS41-SGP batt=2.6V dist=511.104 azimuth=99 elevation=0.91 rx=403200(-1/10)
9A4AM-2;U3524626;2022-10-31 12:39:10;47.2679;19.684;99;113;28844;Clb=5.2m/s p=12.9hPa t=-58.0C h=4.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OE5DXL-11;U3524626;2022-10-31 12:39:06;47.2683;19.6817;110;102;28801;Clb=6.8m/s p=13.0hPa calibration 86% Type=RS41-SGP rssi=47.6dB dev=omni rx=403200(+0/10) elevation=0.90
OE5DXL-11;U3524626;2022-10-31 12:37:54;47.2735;19.6547;110;109;28275;Clb=8.2m/s p=14.1hPa calibration 78% Type=RS41-SGP batt=2.6V rssi=47.2dB dev=omni rx=403200(-1/10) elevation=0.86
9A4AM-15;U3524626;2022-10-31 12:37:47;47.2816;19.5815;81;91;26988;Clb=8.0m/s p=17.4hPa t=-60.9C h=4.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 12:37:42;47.2815;19.5805;80;89;26969;Clb=7.5m/s p=17.5hPa t=-60.8C h=4.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 12:37:41;47.2815;19.5805;80;89;26969;Clb=7.5m/s p=17.5hPa t=-60.8C h=4.7% 403.20MHz Type=RS41-SGP batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
